Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
2011,9,434.214752197266,4.19568300247192,-1.78247630596161,0,0,-1.46808562037614,435.503844480446,0.821981763574093,434.214752197266,4.19568300247192,-1.78247630596161,0,0,-1.15109977554074,436.185803217013,0.852841069099399,0.0701306748129027,442.314025878906,1.82189834117889,-1.98828446865082,0,0,0.0707086019736573,442.977544903801,0.321433615228349
2011,12,435.551422119141,2.89055299758911,-0.959768295288086,0,0,-1.42052063009758,436.538952634062,0.820988537767042,435.551422119141,2.89055299758911,-0.959768295288086,0,0,-1.16114265598066,437.172767926984,0.845429160371402,0.0749219536519716,443.430999755859,1.42308139801025,-1.96762800216675,0,0,0.0855412027889615,443.389718536471,0.343393735859124
2012,3,437.564239501953,4.80861711502075,-0.23247817158699,0,0,-1.39200700509774,437.965791362073,0.81599596669163,437.564239501953,4.80861711502075,-0.23247817158699,0,0,-1.19739930576531,438.316494193024,0.83313944425452,0.0778040748795003,444.265930175781,2.51657009124756,-1.85584485530853,0,0,0.0909800122637147,443.757126247419,0.356603513865146
2012,6,438.166564941406,6.80405473709106,0.187342122197151,0,0,-1.38393014111153,438.604576563621,0.794584626365591,438.166564941406,6.80405473709106,0.187342122197151,0,0,-1.25262619743005,439.050651787577,0.804357476058604,0.0799778122344047,444.711181640625,1.65073525905609,-1.86114716529846,0,0,0.0935563769872547,444.084768297066,0.366566518761475
2012,9,438.821685791016,2.01253366470337,-0.564926385879517,0,0,-1.36092748464103,439.349310873331,0.782209598924127,438.821685791016,2.01253366470337,-0.564926385879517,0,0,-1.28399049583906,439.839601186286,0.788382123395336,0.0824190164803837,444.855529785156,1.15405535697937,-1.78712236881256,0,0,0.0983193459577629,444.384574395975,0.37775541874553
2012,12,440.121551513672,5.19041442871094,-0.276423811912537,0,0,-1.33634871428921,440.552391472015,0.774489587912228,440.121551513672,5.19041442871094,-0.276423811912537,0,0,-1.31354760488139,440.878306134869,0.778634834896656,0.0858006742092447,444.971099853516,1.76485192775726,-1.77560126781464,0,0,0.108507478222927,444.684957089654,0.393254748705673
2013,3,440.298004150391,9.87848091125488,1.05270624160767,0,0,-1.31562694667658,441.134336397063,0.75664105993363,440.298004150391,9.87848091125488,1.05270624160767,0,0,-1.34946485365428,441.620447902772,0.756227552892189,0.0901933288010809,445.952545166016,1.5595371723175,-1.94108712673187,0,0,0.123395436785377,445.169602698437,0.413387833830979
2013,6,440.044250488281,4.61452960968018,0.161170974373817,0,0,-1.26582708811106,441.426170385341,0.74893939927042,440.044250488281,4.61452960968018,0.161170974373817,0,0,-1.35398971737672,442.170732436087,0.742919707420126,0.0927104347269911,446.220001220703,1.1270614862442,-1.82100915908813,0,0,0.129804627733318,445.470638463151,0.424924617981944
2013,9,441.861999511719,1.72184062004089,-1.24144339561462,0,0,-1.20014101651823,442.946502565879,0.759486229865914,441.861999511719,1.72184062004089,-1.24144339561462,0,0,-1.34238032324821,443.372690455244,0.749977686949175,0.0967621789457397,447.067901611328,1.57031393051147,-1.77416121959686,0,0,0.143571954147524,445.928666139483,0.443495190640591
2013,12,442.414581298828,-1.52043867111206,-2.37314057350159,0,0,-1.1630490339879,443.520746629076,0.748308526518446,442.414581298828,-1.52043867111206,-2.37314057350159,0,0,-1.36981384993173,444.007833954215,0.728654250376651,0.0997626568288695,447.935333251953,1.7202183008194,-1.6519672870636,0,0,0.152184880292045,446.423075118839,0.457247438939358
