Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home
2022,12,459.5615234375,1.58733832836151,-1.04975295066833,0,0,-0.469612684641647,460.101648198038,0.367441995796793
2023,3,460.453491210938,0.186345428228378,-0.966519057750702,0,0,-0.457196787335955,460.599960542002,0.396570741791066
2023,6,460.418243408203,-1.25276064872742,-1.04264390468597,0,0,-0.450270991468943,460.851002441921,0.409541637796301
2023,9,460.9384765625,1.55868327617645,-0.150383234024048,0,0,-0.373439130540729,461.333217024033,0.474094905994181
2023,12,461.391204833984,-2.61453652381897,-0.643723905086517,0,0,-0.278075757039,461.856419687173,0.546056938200807
2024,3,462.1044921875,-0.844073474407196,1.67044353485107,0,0,-0.159513056004806,462.52989112752,0.632244665319092
2024,6,462.706085205078,5.01124334335327,2.94315409660339,0,0,-0.0386126900101629,463.295972996392,0.71553479921204
2024,9,463.830902099609,0.833520114421844,2.78668189048767,0,0,0.0552941209132455,464.365610374644,0.784297233945529
2024,12,464.606170654297,-1.00574994087219,2.38517284393311,0,0,0.0427687357257928,465.32612031615,0.773660712513478
2025,3,465.226745605469,-0.543644845485687,1.26395499706268,0,0,-0.0437927521896481,466.157419190791,0.710582334721491
2025,6,465.485565185547,-0.677224814891815,0.975472092628479,0,0,-0.169948837130771,466.764995300813,0.617479767837182
2025,9,464.990814208984,-0.698415517807007,0.935652375221252,0,0,-0.263870875219332,467.040341066821,0.540130178212443
