Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY
726102,1987,12,8.37418964948425,NaN,1266346.38787694,95.4603582848498,NaN,NaN,6.0432313187199,3.89550894237247
726193,1988,3,8.37418964948425,NaN,1287054.08450334,96.0859277651044,NaN,NaN,6.5409265030911,4.52876370487998
726284,1988,6,8.37418964948425,NaN,1274568.44264774,96.7121003018145,NaN,NaN,-3.88037830140138,2.22227180169614
726376,1988,9,8.37418964948425,NaN,1279774.10627675,97.3466860032978,NaN,NaN,1.6337023434196,2.58717884090009
726468,1988,12,8.37418964948425,NaN,1297858.28743788,97.9787841367622,NaN,NaN,5.65230412849616,2.48841074311157
726558,1989,3,8.37418964948425,NaN,1293650.24599289,98.6032705198948,NaN,NaN,-1.29691861914915,0.512500723083235
726649,1989,6,8.37418964948425,NaN,1314880.61980686,99.2283021933913,NaN,NaN,6.56448646138551,3.16280992140146
726741,1989,9,8.37418964948425,NaN,1315538.1610293,99.8617584738329,NaN,NaN,0.20003069861599,2.79455996000723
726833,1989,12,8.37418964948425,NaN,1332325.06371772,100.490386644672,NaN,NaN,5.10419330604213,2.65566561568808
726923,1990,3,8.22244882154022,NaN,1360356.30992607,101.1086741162,NaN,NaN,8.41573786208886,5.15642184893525
727014,1990,6,8.22244882154022,NaN,1384324.30011388,101.724328532793,NaN,NaN,7.04756246960454,5.28136769688059
727106,1990,9,8.2266291321425,NaN,1402604.22824041,102.346530136352,NaN,NaN,5.28197854362003,6.61828518474847
727198,1990,12,8.2266291321425,NaN,1413106.51908058,102.963929541173,NaN,NaN,2.9950831827569,6.063194153043
727288,1991,3,8.22709361109831,NaN,1426217.18572537,103.572306754818,NaN,NaN,3.71116160537355,4.84144303361799
727379,1991,6,8.22709361109831,NaN,1434058.50408849,104.178648706397,NaN,NaN,2.19919334631714,3.59267001023689
727471,1991,9,8.28698628886285,NaN,1436410.36739332,104.791142993386,NaN,NaN,0.656002052389852,2.4102407844095
727563,1991,12,8.21768063012009,NaN,1461011.75237041,105.397814450247,NaN,NaN,6.85079571563739,3.39006526705383
727654,1992,3,8.0457081423378,NaN,1475093.48666832,105.997586068172,NaN,NaN,3.85533772060921,3.42698864045006
727745,1992,6,7.97763249235432,NaN,1502830.63412256,106.590304267085,NaN,NaN,7.52146157648309,4.79562931623782
727837,1992,9,7.6699610237779,NaN,1521089.77704354,107.186833741465,NaN,NaN,4.85993364957977,5.89521014136751
727929,1992,12,7.65695561301525,NaN,1533141.31945177,107.780969548742,NaN,NaN,3.16918635312931,4.93696008703135
728019,1993,3,7.44076195765228,NaN,1550306.75551939,108.369531401709,NaN,NaN,4.47850067044379,5.09888149672122
728110,1993,6,7.22576735181458,NaN,1579832.22380855,108.957558389327,NaN,NaN,7.61796803994719,5.12377029970116
728202,1993,9,7.08872608850565,17.7285896905933,1594923.35496279,109.554372432152,NaN,NaN,3.82094526920315,4.85399212022514
728294,1993,12,6.89652157689395,18.0029846141716,1603456.80937079,110.150273224126,6.19101526668936,NaN,2.14015410369478,4.58636715525782
728384,1994,3,6.85141367012211,18.3576902424441,1604106.49056679,110.741298533304,7.88104052465212,NaN,0.162070145502298,3.47026385945
728475,1994,6,6.73102346280737,18.642124001514,1621957.16319194,111.333200755857,6.19759360384666,NaN,4.45124378714763,2.66641854423273
728567,1994,9,6.65132208327372,18.8596321703945,1646955.25708445,111.93537178569,4.6670254711924,6.37976567533347,6.16492086469407,3.26234498728464
728659,1994,12,6.64559350948541,19.4920789990751,1668674.54806406,112.537859746044,13.4137680516049,8.27137509039085,5.27501664327258,4.06732119706182
728749,1995,3,6.64358076734357,20.1814125789721,1682997.58807858,113.136739061449,14.1459221446763,9.93437797698256,3.4333932955679,4.91807108665898
728840,1995,6,6.57238576832102,20.6565842693163,1707900.79520756,113.73815100786,9.418006563907,10.8059589542409,5.91877428830145,5.2987609023217
728932,1995,9,6.47870281773833,20.9811733837126,1731721.78376447,114.350983206788,6.28543635606718,11.2491123588746,5.57900988716733,5.14686275267037
729024,1995,12,6.62814131464205,21.3024162149143,1749688.04354214,114.964299873938,6.12440163048325,9.2875532462445,4.14991829429027,4.85496081737831
729115,1996,3,6.71030197502925,21.0681766504734,1762521.74403034,115.578237794447,-4.39836612105813,4.39396433738845,2.93394026108126,4.725149727787
729206,1996,6,6.79178569749452,21.2622608609707,1788704.2657412,116.192834391622,3.68487911824917,2.93212364521489,5.94205927944796,4.73115714685379
729298,1996,9,6.82460050786008,21.3760343643965,1825144.86780335,116.816820048934,2.14038392567454,1.88197758753745,8.14905018344206,5.39480908046291
729390,1996,12,6.98714436812581,21.3818830879084,1833297.71137127,117.440847832929,0.109444500551717,0.373041593932101,1.78678278349008,4.77854713231454
729480,1997,3,6.99782738410941,21.8299863426456,1847734.19506348,118.060475185235,8.38285857040557,3.61592607092152,3.14983946200618,4.83468934903944
729571,1997,6,6.99999514266961,22.2178966230683,1865363.85008836,118.683027898003,7.10784284211582,4.4945162151209,3.816491586719,4.28576069367142
729663,1997,9,7.49999439135581,22.7429131219537,1900622.86325158,119.316650493268,9.45213685692113,6.39444498570742,7.56077977206456,4.13545230188046
729755,1997,12,7.70999417072057,22.6693439317812,1927281.71920746,119.948618719958,-1.29392729555889,6.02126968227972,5.61055146106622,5.12650003615032
729845,1998,3,7.9999936540892,23.3515309771852,1942279.92279121,120.573828442614,12.0371731525522,6.96997520134563,3.11282018280525,5.11684678349999
729936,1998,6,7.99999360951514,23.7929461220301,1978069.82167086,121.200019623956,7.56121978085582,7.08910265306781,7.37069841677965,6.04203687002752
730028,1998,9,7.99999362595195,24.4985415424973,2020896.01511821,121.835742296093,11.8622623167116,7.71945269776782,8.66019853862775,6.32809139530517
730120,1998,12,7.99999368192679,25.2275453418294,2029266.6009777,122.468536468406,11.9028114072418,11.2848497854488,1.65680684149584,5.29164370490595
730210,1999,3,7.99999370143007,25.401436155748,2067123.1811063,123.093727012183,2.75715788535661,8.77846159451201,7.46212057308958,6.42766559290186
730301,1999,6,7.99999373660728,25.6555842689095,2103443.64272204,123.719117521337,4.00210620538559,7.82853093234554,7.02821427338461,6.33818986962136
730393,1999,9,7.63666082999718,25.7364507611019,2133096.82984227,124.352506087465,1.26080141219546,5.05299148709375,5.63897915170219,5.552033052898
730485,1999,12,6.99999504716073,26.073813695631,2127850.08485487,124.980634236977,5.24334824037192,3.35454100799247,-0.98387375837666,4.8580843852488
730576,2000,3,6.99999508752948,26.2241239123493,2157207.05046172,125.602363175684,2.30591839725332,3.23874505188218,5.51861539791759,4.35793426239879
730667,2000,6,6.99999510356151,26.2775675454614,2200657.39969434,126.218432129241,0.815182742284378,2.42435826069128,8.05677864316675,4.62164780638
730759,2000,9,6.99999500967737,26.297608908002,2241718.26403487,126.838554657315,0.305071807059221,2.18040223226213,7.46338150522297,5.09219425358371
730851,2000,12,6.99999506230249,26.4411671554724,2249150.31513814,127.454316999823,2.18359392251381,1.40889807731865,1.32613472843718,5.70060039222851
730941,2001,3,6.99999492063105,26.6548601248667,2289738.93380881,128.06173797072,3.23273126542131,1.64251897968877,7.21848040079499,6.14367931528503
731032,2001,6,6.99999481863078,26.8017740411718,2329819.43369377,128.667354644271,2.20468485847437,1.99488211686054,7.00175889803916,5.86924770831483
731124,2001,9,6.99999488918983,26.8485193786437,2367215.46145622,129.279688014127,0.69764542302471,2.09490707907709,6.42041648749921,5.59825913161229
731216,2001,12,6.24666250317012,26.9567328487234,2365560.14680411,129.887257250517,1.61220763876895,1.94985981601931,-0.279706630691862,5.17572484517636
731306,2002,3,5.99999616167803,27.3798951667027,2411873.88516018,130.486031099801,6.27913360797862,2.72008571209734,7.83133557921019,5.33401208094106
731397,2002,6,5.99999607814491,27.5903042079362,2428358.8246984,131.083335243717,3.07392033391488,2.94208198887536,2.73396376811297,4.22948618161382
731489,2002,9,5.99999606040901,27.8875487271762,2471536.13203474,131.686287233316,4.3094054635983,3.86996889429592,7.11217912232672,4.40689376514729
