Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population
732950,2006,9,8.74999985172408,78.7591586451469,187534.041651397,21.295595316432
733042,2006,12,8.74999985175987,79.703087879356,187141.098538239,21.2464293377834
733132,2007,3,8.08333323171735,80.584265575818,194426.692091764,21.1976715484948
733223,2007,6,7.2499999549897,81.4358936213585,196770.432854099,21.1481275787413
733315,2007,9,6.99999997102088,82.6889323125068,197613.402699328,21.0973755399432
733407,2007,12,7.33333328287263,85.0333165449953,204663.55047062,21.0468376501646
733498,2008,3,8.83333318115234,86.9922270307016,209878.400865261,20.996696872452
733589,2008,6,9.74999978767895,88.4076228749789,216770.90111023,20.9466011244073
733681,2008,9,10.1666664275419,89.3943825506203,220599.025864063,20.896131315757
733773,2008,12,10.2499997592264,90.8184108687336,220788.644285174,20.8464527670218
733863,2009,3,10.0833331070225,92.8785870615969,202826.1310051,20.7980067129655
733954,2009,6,9.66666646816917,93.7803499322089,201805.476278492,20.7498864872199
734046,2009,9,8.4999998787004,93.845425620528,207307.924632053,20.7018212861739
734138,2009,12,7.99999990981187,94.9666528597443,209063.639989719,20.6552594495451
734228,2010,3,6.99999997809675,97.1835418895403,201138.856549357,20.6104711238536
734319,2010,6,6.33333335231653,97.8814452601995,200288.444690056,20.5662727971256
734411,2010,9,6.25000002256198,100.906135893523,191470.64889255,20.5230189831887
734503,2010,12,6.25000002177159,102.451683068345,196927.415119423,20.4827758390618
734593,2011,3,6.25000002136608,104.524807986153,205454.381643231,20.44648150312
734684,2011,6,6.25000002076125,105.949832371383,206823.607685748,20.4128432821647
734776,2011,9,6.25000002038912,105.128750079553,211209.850913475,20.3806973278873
734868,2011,12,6.08333336529623,105.906669956016,201660.558525461,20.3500636570545
734959,2012,3,5.50000007087835,107.203867104587,213792.186069052,20.3206261843266
735050,2012,6,5.2500000870647,107.936632440814,212786.703276276,20.2926191040222
735142,2012,9,5.25000008706572,109.415443879879,207823.900202473,20.2653431519276
735234,2012,12,5.25000008725926,111.030382968692,205913.339698123,20.2388076604299
735324,2013,3,5.25000008722788,113.25391236806,206451.666577791,20.2129308914735
735415,2013,6,5.25000008622645,113.71442234634,209661.565857649,20.1875590241264
735507,2013,9,4.66666679176479,113.056029232616,211900.133715111,20.1624154801234
735599,2013,12,4.08333349658821,112.993277687225,214072.635943239,20.1380276508247
735689,2014,3,3.5833335297518,114.462792557019,216443.1629388,20.114915743306
735780,2014,6,3.50000020174517,114.786842838265,217016.459725567,20.0930824922748
735872,2014,9,3.33333354568043,114.316704343269,221322.475431983,20.0711024648074
735964,2014,12,2.83333357912304,114.323676728314,221579.955001013,20.0480756358709
736054,2015,3,2.33333361210513,115.075367110763,224122.469645161,20.0233316157459
736145,2015,6,1.83333364553309,114.885784419253,226790.757180685,19.9970120839127
736237,2015,9,1.75000031734476,112.304338831139,226597.394017147,19.968982264665
736329,2015,12,1.75000031692824,112.895332158541,226118.281410803,19.939913447626
736420,2016,3,1.75000031640877,112.070265605264,231744.811006893,19.9098481563171
736511,2016,6,1.75000031608556,112.010170215361,231748.353444378,19.878548396476
736603,2016,9,1.75000031594646,111.718657794359,232481.278080863,19.8456033756173
736695,2016,12,1.7500003157453,112.285081735592,232933.777443905,19.8115873074941
736785,2017,3,1.75000031572734,112.239263140218,243753.621313336,19.7763955594971
736876,2017,6,1.75000031564466,112.805023050416,251312.405923319,19.7390850352944
736968,2017,9,1.75000031558572,113.338909187577,255252.241219044,19.7003463475298
737060,2017,12,1.75000031613272,115.725127779017,254471.365783794,19.6623888830497
737150,2018,3,2.16666695492985,117.480178763462,257666.387558803,19.6265833880321
737241,2018,6,2.41666693844229,118.839131413645,263124.791120752,19.5920177549999
737333,2018,9,2.50000026692768,118.876981572796,270544.465929475,19.5572548514728
737425,2018,12,2.50000026706621,119.940105535538,267804.511107141,19.5220154984357
737515,2019,3,2.50000026708776,121.848549170137,268219.749137182,19.4854845815497
737606,2019,6,2.50000026724213,123.596627768211,274662.597368867,19.4471314479611
737698,2019,9,2.50000026718112,123.434934671145,277741.058089936,19.4082399751865
737790,2019,12,2.50000026716261,124.429330760582,281152.554066911,19.3716028632676
737881,2020,3,2.333333611821,125.803224239984,273817.283328936,19.3382593037091
737972,2020,6,1.91666697306246,126.730884557922,251167.250124525,19.306887692925
738064,2020,9,1.58333366195333,127.007578579565,263084.779542924,19.2769197541806
738156,2020,12,1.50000033401616,127.401253488853,274535.037677868,19.2489733255172
738246,2021,3,1.25000035058371,129.962303421695,277211.61420584,19.2233642869716
738337,2021,6,1.25000035027652,131.637501630009,280326.533803218,19.1999501263373
738429,2021,9,1.25000035012802,133.975258397965,283041.907727557,19.1785807212677
738521,2021,12,1.66666698882826,137.708826923323,281739.690073732,19.1598499306912
738611,2022,3,2.33333361114063,141.91366669648,289580.656050842,19.1439910048459
738702,2022,6,3.50000020056846,150.897666687672,290737.721735163,19.1309630438726
738794,2022,9,5.25000008457273,154.864000041961,292995.990661076,19.1207781046977
738886,2022,12,6.58333332915184,160.042666709875,295750.505451053,19.1138395151083
738976,2023,3,6.99999996794616,163.252666687442,294588.895344176,19.1102791569047
739067,2023,6,6.99999996776954,167.048000013901,298205.663112776,19.1101858505335
739159,2023,9,6.99999996757562,169.150333360305,301174.334384546,19.1137713094731
739251,2023,12,6.99999996734341,171.451000028583,301642.362992721,19.1212014837711
739342,2024,3,6.99999996702052,174.814000006065,301257.972085988,19.1325909874341
739433,2024,6,6.99999996665779,175.925333369878,300143.452384781,19.1480709395729
739525,2024,9,6.58333332778645,177.665666685877,302015.549069924,19.1680610927889
739617,2024,12,6.49999999971972,179.961000018795,303369.631810351,19.1924865586355
739707,2025,3,6.49999999966759,183.449666665834,303777.621566583,19.2212198599804
739798,2025,6,6.49999999982976,185.287666670144,306629.703538264,19.2546941297828
739890,2025,9,6.50000000009145,194.024666668463,306419.414618948,19.2936336302988
739982,2025,12,6.50000000000123,197.505666664026,NaN,19.3375880449097
740072,2026,3,6.50000000000003,NaN,NaN,19.369934662346
