Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population
727288,1991,3,NaN,12.738772751621,45987.7915433737,9.29549704003453
727379,1991,6,NaN,13.0353332459215,46514.1602801464,9.34964892987866
727471,1991,9,NaN,13.2885759153073,46610.784555449,9.40522472563359
727563,1991,12,NaN,13.4118651094412,47269.7589089906,9.4611791222069
727654,1992,3,NaN,13.795061252852,47976.760870502,9.51759460915851
727745,1992,6,NaN,14.2282395025662,48501.270478998,9.57461324322941
727837,1992,9,NaN,14.6714141734776,48943.683862997,9.63272184951932
727929,1992,12,NaN,15.1545745285558,49559.4413768677,9.69066147663954
728019,1993,3,NaN,15.6144099005674,50035.8337334662,9.74777418089077
728110,1993,6,NaN,16.1075666768052,50543.5533555624,9.80489699222263
728202,1993,9,NaN,16.787323314388,50952.8923501854,9.86288976469902
728294,1993,12,NaN,17.0705552465457,51501.1292415432,9.92067266849331
728384,1994,3,NaN,17.7969618485025,51590.8122237498,9.97768699830197
728475,1994,6,NaN,18.2468007994979,52502.7728249921,10.0344563998995
728567,1994,9,NaN,18.6033398199204,52916.9400204488,10.0922109039535
728659,1994,12,NaN,19.1331501397157,53580.5580688874,10.1503706851426
728749,1995,3,NaN,19.2830964563354,54547.0999005491,10.2089075106756
728840,1995,6,NaN,19.7495961090302,55463.8074410964,10.2683922775821
728932,1995,9,NaN,20.1694457964312,55939.8529076472,10.3292275462523
729024,1995,12,NaN,20.7858917656633,56233.5794887168,10.3898052466444
729115,1996,3,NaN,21.3456913481602,57117.3758698757,10.4498088404411
729206,1996,6,NaN,21.9354801945341,57517.3591869924,10.5094664144567
729298,1996,9,NaN,22.551926163693,57470.8612752317,10.5697586981964
729390,1996,12,NaN,23.0017651139447,57892.6340480798,10.6298735222015
729480,1997,3,6.17832880512932,23.8348002064772,58541.2598792234,10.6894165365817
729571,1997,6,5.4306477899257,24.0380607694665,59361.7787969488,10.7490229484062
729663,1997,9,4.60384578486967,24.3812712279242,59837.2507791354,10.8095371457729
729755,1997,12,4.28809932770506,24.7811280724278,60420.5288792683,10.8698323497322
729845,1998,3,4.33167219050323,25.3309312330025,61421.9967011834,10.9292142510584
729936,1998,6,4.28853518528457,25.7707737623974,62547.2067633654,10.9881185418303
730028,1998,9,4.33249013884609,25.9307165003489,62837.6425825628,11.048183839789
730120,1998,12,4.82018799061895,26.4172089944132,63442.7696033739,11.1092370624749
730210,1999,3,5.19034388360594,26.6337981176716,64311.667357244,11.1716229214114
730301,1999,6,5.45337511420226,26.7537551714663,64960.3945207634,11.235916017344
730393,1999,9,5.93981731655428,27.4868260530544,65261.6740223646,11.3021331009695
730485,1999,12,6.52258920644253,27.9666542663555,65880.5574253948,11.3680738917838
730576,2000,3,6.66691730119144,28.4198253554675,66412.9467460876,11.4330027571626
730667,2000,6,6.67687417135636,28.8630000250089,67221.6633305668,11.4972672458793
730759,2000,9,6.54187850360835,28.8763285868129,67721.9788381383,11.562367474428
730851,2000,12,6.50051112383096,29.1862176413634,68257.4957132751,11.6278908866264
730941,2001,3,6.12911164624125,30.0758991183767,68686.3887635375,11.6935536297804
731032,2001,6,5.85999115450877,30.522405928083,68568.1456125658,11.7597399423672
731124,2001,9,5.40373734977347,31.2621410900465,68644.3963311285,11.8277152166306
731216,2001,12,5.07147226318623,31.8985799005573,69957.4239781795,11.8966594804271
731306,2002,3,4.84148867391038,32.781597096132,70099.0399390579,11.9665502602224
731397,2002,6,4.44049830265948,33.3413966780948,71197.195015073,12.0382703475243
731489,2002,9,4.15509295165067,33.751249943667,72395.0194135427,12.1120304817919
731581,2002,12,3.96388259326323,33.9511783661016,72826.2994484955,12.1855316043062
731671,2003,3,3.4628620787067,34.7475599117635,72974.0116772602,12.2575593524214
731762,2003,6,3.10043822024498,35.1707417385744,73217.0677553231,12.3292608352381
731854,2003,9,2.83764525853732,35.4706343721057,73624.7143050494,12.4021554321009
731946,2003,12,2.69995698920288,35.9338018832174,74069.3480706887,12.4753530991684
732037,2004,3,2.58970390084624,36.9467725523645,74816.1158659179,12.5492083892765
732128,2004,6,2.56112172672378,37.6731791521079,75074.121580744,12.6236279401472
732220,2004,9,2.56358043434331,38.2296465934671,76149.6376053443,12.6993200997374
732312,2004,12,2.56671397461203,39.1759744569192,77082.5367403499,12.7747915154593
732402,2005,3,2.6833347032659,40.2555879359354,77196.7631871296,12.8492706707271
732493,2005,6,2.91666740255824,40.9586695469535,78752.6787614534,12.9237786855078
732585,2005,9,3.49999939878,41.8150296130209,78124.069517252,12.9994214322161
732677,2005,12,3.99999827511685,42.8479931401971,78960.4441030412,13.0747904371652
732767,2006,3,4.24999778298645,43.2878356650163,81114.6938611921,13.1493150684932
732858,2006,6,4.49999730859959,44.0542279420937,80985.6200816662,13.2238356164384
732950,2006,9,4.99999620890263,44.5640454093841,82972.3384040167,13.2994520547945
733042,2006,12,4.99999637972447,44.8539416374266,84608.1142206343,13.3747945205479
733132,2007,3,5.08332959886419,46.1601406566068,87081.9881063733,13.4492034580152
733223,2007,6,5.49999527655893,46.5733260545802,87072.5808213046,13.523389767594
733315,2007,9,5.58332840651984,47.4063611348865,88245.747691843,13.598805398141
733407,2007,12,6.16666045542781,48.679238770961,88131.1013696901,13.6745135960551
733498,2008,3,6.58332632180152,50.1953626331796,89801.417773108,13.7508673932422
733589,2008,6,6.74999281089894,52.1879825586388,91517.2042381174,13.8277727597286
733681,2008,9,7.24999195205356,53.8140670419504,90530.6729153017,13.9059769190605
733773,2008,12,7.24999218642795,54.0471080544693,90239.595504959,13.9839529397773
733863,2009,3,6.58332706581918,53.4240053128237,89099.8834452401,14.060913026418
733954,2009,6,5.58332922927535,53.3107341517393,90008.3032674975,14.1379046416914
734046,2009,9,4.66666445718371,53.627227061329,91972.234487413,14.21606881329
734138,2009,12,4.49999808245854,53.7638187662466,92694.0889152124,14.293950118404
734228,2010,3,4.4999980249396,54.8199056684195,92509.6267463244,14.3708370139671
734319,2010,6,4.49999794467709,55.3229628265633,93214.1404896292,14.4474765574405
734411,2010,9,4.4999979253356,55.7660529043247,93179.3408936576,14.5253942409225
734503,2010,12,4.49999788902042,56.482326379949,95392.1250773171,14.6036475394064
734593,2011,3,4.58333107842661,57.5450762948063,96337.0133293188,14.6820638295105
734684,2011,6,4.74999738702892,58.7510808823574,96922.0278712862,14.7614296827358
734776,2011,9,5.16666316358177,59.8404828185508,98067.688749519,14.8424324774656
734868,2011,12,5.49999580526946,60.0370416043915,98643.9145970123,14.9230908747568
734959,2012,3,5.49999578778119,60.4934577067637,99707.0007329628,15.0029545284651
735050,2012,6,5.3333295155933,61.0298299111411,99579.9935297159,15.0821321152638
735142,2012,9,4.99999693611853,61.602848661772,100399.768292919,15.1623046457303
735234,2012,12,4.99999693164038,62.0226182411701,101893.578933395,15.2428581818394
735324,2013,3,4.99999694967046,62.9854230168282,102572.952536067,15.3237742732639
735415,2013,6,5.24999637393054,63.7116909756688,104159.985497978,15.4059546635164
735507,2013,9,5.24999641132951,64.3480083097624,104635.774629769,15.4897134027454
735599,2013,12,4.99999698406331,64.744457355077,105064.812806155,15.5725355100292
735689,2014,3,4.91666388253057,65.2741665559297,106871.047366643,15.6530136227782
735780,2014,6,4.74999757963584,65.7572346946068,108587.526695677,15.7322874184147
735872,2014,9,4.49999805785198,66.616762824385,109039.832331126,15.8124098049349
735964,2014,12,4.16666539155658,66.8966092103707,110419.276612092,15.8928562106575
736054,2015,3,3.66666640281407,66.8399736354343,111906.934175999,15.9737082681427
